t_ms,v_bat_v,v_bus_v,v_ads_v,vsh_mv,i_a,mode,t_c,time_s,dt_s,p_w,ah_accum_chg,wh_accum_chg,soc_gt_chg,soc_est_chg,phase_chg,t_rem_true_min,i_mean_60s,t_rem_min_chg_raw,t_rem_min_chg
11622043,3.92398,4.0801,3.9375,49.9667,0.4987999999999999,CHG,30.46414,11622.043,2.6710000000002765,1.957283106,1.5646317463819464,5.627207581953263,0.4407433437711505,0.4741308322369534,CHG,300.41194999999993,0.4992863333333333,300.8964124028801,300.8964124028801
11624714,3.92512,4.0698,3.92,49.8256,0.49874,CHG,30.50156,11624.714,2.6710000000002765,1.957616022,1.5650017837541683,5.62866002304372,0.4408475801252515,0.4742429647739904,CHG,300.3674333333333,0.4992866666666666,300.85264345998144,300.85264345998144
11627385,3.92232,4.0583,3.9179,49.9364,0.49906,CHG,30.461040000000004,11627.385,2.6710000000002765,1.95747387,1.565372058548613,5.630112359275465,0.4409518833591562,0.4743551692571555,CHG,300.3229166666667,0.4992933333333333,300.80889032023845,300.80889032023845
11630056,3.91866,4.07,3.9174,49.838,0.499,CHG,30.42094,11630.056,2.6710000000002765,1.955410278,1.565742288826391,5.631563165855781,0.4410561740530978,0.4744673602504215,CHG,300.2784,0.49930199999999997,300.76515406868594,300.76515406868594
11632727,3.919960000000001,4.0726,3.9228,49.9993,0.49914,CHG,30.4598,11632.727,2.6710000000002765,1.956607144,1.5661126229763909,5.633014860910416,0.4411604940069534,0.4745795827201184,CHG,300.23388333333327,0.499309,300.72143454273345,300.72143454273345
11635398,3.92166,4.0696,3.9169,49.9306,0.4989,CHG,30.43832,11635.398,2.670999999998457,1.95651345,1.5664827790597238,5.634466487216181,0.4412647638009562,0.4746917512302193,CHG,300.1893666666667,0.499312,300.67773181803676,300.67773181803676
11638069,3.92196,4.066,3.9275,49.8925,0.50524,CHG,30.41304,11638.069,2.6710000000002765,1.981555682,1.566857639070835,5.635936673185357,0.4413703586510705,0.4748053451729803,CHG,300.14485,0.49942366666666665,300.63401901290297,300.63401901290297
11640740,3.92226,4.08,3.925,49.8149,0.5052,CHG,30.4284,11640.74,2.6710000000002765,1.981548956,1.5672324694041686,5.637406855208578,0.4414759451412093,0.4749189301224754,CHG,300.10033333333325,0.499536,300.5902966277091,300.5902966277091
11643411,3.92266,4.0762,3.9285,50.0327,0.50508,CHG,30.468200000000003,11643.411,2.6710000000002765,1.981278324,1.5676072107041688,5.6388768379164365,0.4415815065514217,0.4750324880921723,CHG,300.05581666666666,0.4996443333333333,300.5465652437956,300.5465652437956
11646083,3.92148,4.0689,3.9176,49.9704,0.50524,CHG,30.45238,11646.083,2.67200000000048,1.981316342,1.5679822110597244,5.640347394310741,0.4416871409353623,0.4751461245635529,CHG,300.01128333333327,0.4997546666666667,300.5028234965813,300.5028234965813
11648754,3.9202,4.0662,3.9208,49.8762,0.51154,CHG,30.47242,11648.754,2.6710000000002765,2.005379184,1.5683617453208356,5.641835244521148,0.4417940524816126,0.4752611349457077,CHG,299.9667666666666,0.4999693333333333,300.4590468763433,300.4590468763433
11651425,3.91914,4.0641,3.9185,49.9711,0.5114599999999999,CHG,30.42108,11651.425,2.670999999998457,2.004503704,1.5687412202263908,5.643322459802506,0.4419009473079117,0.4753761273413305,CHG,299.92225,0.500181,300.4152360493664,300.4152360493664
11654096,3.92074,4.0709,3.9172,50.0384,0.51754,CHG,30.35766,11654.096,2.6710000000002765,2.029169656,1.5691252061541687,5.644827968788981,0.4420091128504819,0.4754924867133845,CHG,299.8777333333333,0.500494,300.3713652123578,300.3713652123578
11656767,3.92124,4.0695,3.9169,50.0355,0.51778,CHG,30.332280000000004,11656.767,2.6710000000002765,2.03036031,1.5695093701486134,5.646334368010557,0.4421173285529048,0.4756089000450343,CHG,299.83321666666666,0.500811,300.32743256174774,300.32743256174774
11659439,3.92102,4.0792,3.9306,50.0369,0.5177799999999999,CHG,30.36888,11659.439,2.67200000000048,2.030250376,1.5698936779708357,5.647841246667646,0.4422255847703792,0.4757253569608593,CHG,299.78868333333327,0.5011306666666667,300.28343659650733,300.28343659650733
11662110,3.92296,4.0698,3.9217,49.9961,0.5179199999999999,CHG,30.32414,11662.11,2.6710000000002765,2.031828056,1.5702779458375025,5.649348714137865,0.4423338297327163,0.4758418017689401,CHG,299.7441666666666,0.501452,300.2393779580867,300.2393779580867
11664781,3.9233,4.0641,3.9124,49.9725,0.5118400000000001,CHG,30.36258,11664.781,2.6710000000002765,2.0081581040000005,1.5706577026819468,5.650838614165674,0.4424408039787825,0.4759568796005899,CHG,299.69965,0.5016713333333334,300.19528180876466,300.19528180876466
11667452,3.92284,4.081,3.9358,50.0342,0.50556,CHG,30.385880000000004,11667.452,2.670999999998457,1.98327719,1.5710328001152798,5.652310061381051,0.4425464657087004,0.4760705454894787,CHG,299.6551333333333,0.5017823333333333,300.1511733319532,300.1511733319532
11670123,3.92422,4.0701,3.9202,49.9221,0.5054799999999999,CHG,30.38102,11670.123,2.6710000000002765,1.983652732,1.5714078381930578,5.653781793306629,0.4426521107186675,0.4761841933918357,CHG,299.61061666666666,0.5017906666666666,300.1070536120237,300.1070536120237
11672794,3.92534,4.0753,3.9244,49.8722,0.50546,CHG,30.347040000000003,11672.794,2.6710000000002765,1.984133966,1.571782861431947,5.655253887027168,0.4427577515486469,0.4762978367975597,CHG,299.5661,0.5017966666666667,300.0629228991648,300.0629228991648
11675465,3.92244,4.0788,3.9352,49.9526,0.4992,CHG,30.38404,11675.465,2.6710000000002765,1.958082562,1.5721532400986136,5.6567066751244495,0.4428620840424657,0.4764100727571556,CHG,299.5215833333333,0.5017016666666667,300.0188061545245,300.0188061545245
11678136,3.9219,4.0687,3.9222,49.9643,0.4992599999999999,CHG,30.365160000000003,11678.136,2.6710000000002765,1.958048194,1.5725236632819468,5.658159437807164,0.4429664290762478,0.4765223222066506,CHG,299.4770666666666,0.5016079999999999,299.9746879646168,299.9746879646168
11680807,3.92378,4.0682,3.9221,49.9071,0.4992199999999999,CHG,30.39814,11680.807,2.6710000000002765,1.95882845,1.5728940567875025,5.659612780436394,0.4430707657500544,0.4766345626628795,CHG,299.43254999999994,0.5015136666666666,299.93056778381657,299.93056778381657
11683479,3.92228,4.0702,3.9241,49.9557,0.49918,CHG,30.41234,11683.479,2.671999999998661,1.95792234,1.5732645592763912,5.661065994938512,0.4431751331235312,0.476746836144361,CHG,299.38801666666666,0.5015246666666666,299.886446330136,299.886446330136
11686150,3.92126,4.0758,3.931,49.8556,0.5052,CHG,30.44224,11686.15,2.6710000000002765,1.980989476,1.5736393896097247,5.662535802131399,0.44328071961367,0.476860421093856,CHG,299.3435,0.5016383333333333,299.84229916076066,299.84229916076066
11688821,3.92208,4.0767,3.9247,49.9346,0.5052,CHG,30.43954,11688.821,2.6710000000002765,1.981398656,1.5740142199430582,5.664005916685159,0.4433863061038088,0.476974006043351,CHG,299.2989833333333,0.5017486666666666,299.79812685636784,299.79812685636784
11691492,3.92258,4.0619,3.9208,50.035,0.50518,CHG,30.44986,11691.492,2.6710000000002765,1.981569956,1.5743890354375023,5.665476160447358,0.4434918884139598,0.4770875864962129,CHG,299.2544666666666,0.501858,299.7539285044651,299.7539285044651
11694163,3.91976,4.0672,3.9234,49.9017,0.51136,CHG,30.47248,11694.163,2.6710000000002765,2.004379898,1.5747684361486136,5.666963320178742,0.4435987623403205,0.4772025564086708,CHG,299.20995,0.502073,299.7097047686831,299.7097047686831
11696834,3.92114,4.0743,3.9212,49.9417,0.5175,CHG,30.45494,11696.834,2.6710000000002765,2.0291893080000003,1.5751523923986137,5.668468866388867,0.4437069195229151,0.4773189067874586,CHG,299.16543333333334,0.502387,299.6654300162812,299.6654300162812
11699505,3.92294,4.0706,3.9106,50.0378,0.5115400000000001,CHG,30.44408,11699.505,2.670999999998457,2.006747384,1.5755319266597243,5.66995775652315,0.4438138310691653,0.4774339171696135,CHG,299.12091666666663,0.5025996666666667,299.6211284697847,299.6211284697847
11702176,3.92222,4.0809,3.9276,50.0394,0.51146,CHG,30.40066,11702.176,2.6710000000002765,2.006074792,1.57591140156528,5.671446140587219,0.4439207258954645,0.4775489095652364,CHG,299.0764,0.5028093333333333,299.57680190920746,299.57680190920746
11704847,3.92418,4.0649,3.9256,49.9986,0.51148,CHG,30.44448,11704.847,2.6710000000002765,2.007132262,1.5762908913097244,5.672935326652572,0.4440276249017514,0.4776639064574923,CHG,299.0318833333333,0.503018,299.5324755974917,299.5324755974917
11707518,3.92466,4.0586,3.9163,49.8611,0.51156,CHG,30.402,11707.518,2.6710000000002765,2.0077000380000003,1.5766704404097245,5.674424927823379,0.4441345406279894,0.4777789213362802,CHG,298.9873666666666,0.5032263333333333,299.4881488710068,299.4881488710068
11710190,3.92398,4.0787,3.9303,49.9552,0.50542,CHG,30.408500000000004,11710.19,2.67200000000048,1.983240138,1.57704557436528,5.6758969459623,0.4442402126459041,0.4778925982925091,CHG,298.94283333333334,0.5033299999999999,299.4438716297098,299.4438716297098
11712861,3.92336,4.0612,3.9221,50.0326,0.51142,CHG,30.39808,11712.861,2.6710000000002765,2.006464,1.5774250195930577,5.677385646191154,0.4443470991122279,0.478007581694866,CHG,298.89831666666663,0.5035353333333333,299.39962076773827,299.39962076773827
11715532,3.92238,4.0772,3.9278,49.9325,0.51166,CHG,30.45582,11715.532,2.670999999998457,2.006914132,1.577804642887502,5.678874673008816,0.4444540357384045,0.4781226190568188,CHG,298.8538,0.5037473333333333,299.3553960936864,299.3553960936864
11718203,3.92102,4.069,3.9258,50.0351,0.5114799999999999,CHG,30.44888,11718.203,2.6710000000002765,2.005528222,1.5781841326319463,5.680362659886578,0.4445609347446914,0.4782376159490746,CHG,298.8092833333333,0.5039586666666666,299.3112187409729,299.3112187409729
11720874,3.9219,4.0619,3.9145,49.9818,0.50538,CHG,30.45216,11720.874,2.6710000000002765,1.982050726,1.5785590965152798,5.681833230740622,0.4446665588547198,0.4783512413682666,CHG,298.7647666666666,0.5040703333333334,299.26708914612914,299.26708914612914
11723546,3.92234,4.0759,3.9277,49.8607,0.50532,CHG,30.47344,11723.546,2.67200000000048,1.982034786,1.5789341562486132,5.683304342535066,0.4447722099648711,0.4784648958329131,CHG,298.72023333333334,0.5041836666666666,299.2229807311737,299.2229807311737
11726217,3.92298,4.076,3.9261,49.9317,0.49924,CHG,30.45512,11726.217,2.6710000000002765,1.958506882,1.5793045645930577,5.684757447062155,0.4448765508186655,0.478577140785775,CHG,298.67571666666663,0.5041936666666667,299.1789189069011,299.1789189069011
11728888,3.92574,4.0831,3.9296,49.9042,0.50528,CHG,30.483680000000003,11728.888,2.6710000000002765,1.983595142,1.5796794542819466,5.686229166509414,0.4449821540287552,0.478690743721802,CHG,298.6311999999999,0.504301,299.13487878884024,299.13487878884024
11731559,3.92612,4.0649,3.9351,49.9543,0.5054799999999999,CHG,30.482760000000003,11731.559,2.670999999998457,1.98457009,1.5800544923597242,5.687701611007338,0.4450877990387222,0.4788043916241589,CHG,298.5866833333333,0.5044109999999999,299.09083359119256,299.09083359119256
11734230,3.9257,4.0781,3.9263,50.0363,0.5115399999999999,CHG,30.47756,11734.23,2.6710000000002765,2.00813437,1.5804340266208354,5.689191548656182,0.4451947105849724,0.4789194020063138,CHG,298.5421666666667,0.5046186666666667,299.0467586791783,299.0467586791783
11736901,3.92646,4.0699,3.9247,49.9667,0.5114799999999999,CHG,30.42106,11736.901,2.6710000000002765,2.00827775,1.5808135163652797,5.690681599958153,0.4453016095912593,0.4790343988985696,CHG,298.49765,0.5048236666666667,299.0026541332624,299.0026541332624
11739572,3.92638,4.0694,3.9179,50.0318,0.5114,CHG,30.49332,11739.572,2.6710000000002765,2.007923782,1.5811929467541688,5.69217138784848,0.4454084918775954,0.4791493778042936,CHG,298.4531333333333,0.505031,298.95852089119137,298.95852089119137
11742243,3.92538,4.0763,3.9218,49.8777,0.50532,CHG,30.44464,11742.243,2.6710000000002765,1.983558358,1.5815678661208352,5.6936430888320055,0.4455141034476606,0.4792629897335864,CHG,298.40861666666666,0.5051393333333333,298.9144081126836,298.9144081126836
11744914,3.92402,4.0843,3.9197,49.9108,0.51136,CHG,30.417400000000004,11744.914,2.6710000000002765,2.006559326,1.5819472668319463,5.69513186481042,0.4456209773740212,0.4793779596460443,CHG,298.36409999999995,0.505347,298.8702909962216,298.8702909962216
11747585,3.92368,4.0712,3.9137,49.9692,0.50528,CHG,30.45194,11747.585,2.670999999998457,1.98253715,1.582322156520835,5.696602811984919,0.4457265805841108,0.4794915625820712,CHG,298.3195833333333,0.5054529999999999,298.8261944246174,298.8261944246174
11750256,3.92338,4.0715,3.9214,50.0331,0.51156,CHG,30.4979,11750.256,2.6710000000002765,2.0070648,1.582701705620835,5.698091927332877,0.4458334963103487,0.4796065774608591,CHG,298.2750666666667,0.5056633333333334,298.78211824360375,298.78211824360375
11752927,3.9236,4.0671,3.9187,49.9255,0.5115000000000001,CHG,30.42882,11752.927,2.6710000000002765,2.0069390300000003,1.5830812102041685,5.699580951516043,0.4459403994966235,0.479721578849748,CHG,298.23055,0.5058693333333333,298.73808816638626,298.73808816638626
11755598,3.92684,4.0789,3.9306,50.0358,0.51766,CHG,30.44072,11755.598,2.6710000000002765,2.032806574,1.5834652851652795,5.701089152436333,0.44604859011912,0.4798379652015999,CHG,298.1860333333333,0.5061766666666666,298.694054178454,298.694054178454
11758269,3.9275,4.0797,3.9272,49.8854,0.51766,CHG,30.43388,11758.269,2.6710000000002765,2.033156242,1.583849360126391,5.702597606846097,0.4461567807416166,0.4799543515534518,CHG,298.14151666666663,0.5064863333333334,298.6500159479916,298.6500159479916
11760941,3.92848,4.0857,3.9389,50.0362,0.52382,CHG,30.40162,11760.941,2.67200000000048,2.057831466000001,1.5842381509708356,5.7041249639026805,0.4462662997880021,0.4800721669608593,CHG,298.09698333333324,0.5069049999999999,298.6059474584056,298.6059474584056
11763612,3.92672,4.074,3.922,50.0395,0.52374,CHG,30.42124,11763.612,2.670999999998457,2.056584834,1.584626736954169,5.705650832255154,0.4463757611267694,0.480189920289142,CHG,298.0524666666667,0.5073219999999999,298.56185017529293,298.56185017529293
11766284,3.927,4.0758,3.9281,50.0379,0.53,CHG,30.43854,11766.284,2.67200000000048,2.081311274,1.5850201147319467,5.707195626788488,0.4464865722729347,0.4803091256763475,CHG,298.0079333333333,0.5078416666666666,298.51767289699865,298.51767289699865
11768955,3.92616,4.0662,3.9199,50.0384,0.52998,CHG,30.42732,11768.955,2.6710000000002765,2.0807870920000004,1.5854133304486135,5.708739454606636,0.4465973377678748,0.4804282819541253,CHG,297.96341666666666,0.5083643333333333,298.47344062174136,298.47344062174136
11771626,3.927200000000001,4.072,3.9303,50.0333,0.53006,CHG,30.46582,11771.626,2.6710000000002765,2.081652412,1.5858066055208355,5.710283924470267,0.4467081199827659,0.4805474562184351,CHG,297.91889999999995,0.5088886666666667,298.4291540164703,298.4291540164703
11774297,3.92702,4.0846,3.9358,50.0376,0.53004,CHG,30.48864,11774.297,2.6710000000002765,2.081478504,1.5861998657541692,5.711828265271772,0.4468188980176693,0.4806666259861119,CHG,297.87438333333324,0.5094096666666666,298.3847918065277,298.3847918065277
11776968,3.92916,4.0783,3.9342,50.0368,0.5302,CHG,30.47136,11776.968,2.6710000000002765,2.083241086,1.5865932446986135,5.713373914085125,0.4469297094924744,0.4807858317268526,CHG,297.82986666666665,0.5099326666666667,298.3403276804165,298.3403276804165
11779639,3.9303,4.0808,3.9248,50.0374,0.53018,CHG,30.425040000000003,11779.639,2.670999999998457,2.083766734,1.5869866088041689,5.71491995302919,0.4470405167872918,0.4809050329709602,CHG,297.78535,0.5104593333333333,298.2957622507326,298.2957622507326
11782310,3.92934,4.0831,3.9405,50.0379,0.5301199999999999,CHG,30.45534,11782.31,2.6710000000002765,2.0830219960000003,1.587379928393058,5.716465439422594,0.4471513115421461,0.4810242207251691,CHG,297.7408333333333,0.5109813333333333,298.25107002123883,298.25107002123883
11784981,3.93022,4.0809,3.9276,50.0358,0.5301400000000001,CHG,30.43726,11784.981,2.6710000000002765,2.083567242,1.5877732628208356,5.718011330257335,0.4472621104769881,0.4811434129760108,CHG,297.69631666666663,0.5115046666666667,298.20627571132815,298.20627571132815
11787652,3.93014,4.0815,3.9289,50.033,0.5301199999999999,CHG,30.434140000000003,11787.652,2.6710000000002765,2.08344635,1.5881665824097249,5.719557131306411,0.4473729052318425,0.4812626007302197,CHG,297.6518,0.5120223333333332,298.16138022436706,298.16138022436706
11790323,3.92908,4.0953,3.9367,50.0323,0.53,CHG,30.44402,11790.323,2.6710000000002765,2.082412888,1.5885598129652805,5.7211021656176335,0.4474836749067704,0.4813817615046304,CHG,297.6072833333333,0.512539,298.1164089367424,298.1164089367424
11792994,3.92716,4.0731,3.9228,50.0366,0.52992,CHG,30.45284,11792.994,2.6710000000002765,2.081081392,1.5889529841652803,5.722646211827426,0.4475944278617473,0.4815009042925093,CHG,297.5627666666666,0.513052,298.0713619305784,298.0713619305784
11795665,3.92686,4.0737,3.9246,50.0379,0.5299,CHG,30.44276,11795.665,2.6710000000002765,2.080843872,1.5893461405263916,5.724190081815618,0.4477051766367365,0.481620042583755,CHG,297.51825,0.5135686666666667,298.02623895950245,298.02623895950245
11798337,3.92538,4.0826,3.9174,50.0392,0.5298800000000001,CHG,30.43108,11798.337,2.671999999998661,2.079980506,1.5897394292375024,5.725733889456439,0.4478159626935855,0.4817392209810613,CHG,297.47371666666663,0.5139793333333333,297.98101432527193,297.98101432527193
11801008,3.92618,4.0849,3.9246,50.0327,0.52996,CHG,30.45514,11801.008,2.6710000000002765,2.080718666,1.5901326301152805,5.727277666878753,0.4479267240085379,0.4818583727622061,CHG,297.4292,0.514392,297.93571331550834,297.93571331550834
11803679,3.92824,4.068,3.9331,50.0316,0.53004,CHG,30.427280000000003,11803.679,2.6710000000002765,2.082125172,1.5905258903486137,5.728822487457743,0.4480375020434413,0.4819775425298829,CHG,297.3846833333333,0.5148079999999999,297.8903106359489,297.8903106359489
11806350,3.92812,4.0712,3.9327,50.0315,0.53006,CHG,30.465960000000003,11806.35,2.6710000000002765,2.082140082,1.590919165420836,5.73036731913444,0.4481482842583323,0.4820967167941927,CHG,297.3401666666666,0.5152216666666667,297.84483199147746,297.84483199147746
11809021,3.93008,4.0954,3.9364,50.0325,0.5301400000000001,CHG,30.4783,11809.021,2.6710000000002765,2.08349355,1.5913124998486137,5.731913154902361,0.4482590831931743,0.4822159090450345,CHG,297.29565,0.5155316666666666,297.7992768072244,297.7992768072244
11811692,3.92898,4.077,3.9203,50.037,0.5301,CHG,30.47848,11811.692,2.670999999998457,2.0827535060000004,1.5917058045986134,5.733458441399015,0.4483698737680407,0.4823350923026102,CHG,297.2511333333333,0.5158423333333333,297.75368993260264,297.75368993260264
11814363,3.92854,4.0936,3.9361,50.0336,0.53004,CHG,30.48266,11814.363,2.6710000000002765,2.08228461,1.5920990648319466,5.7350033799560745,0.448480651802944,0.4824542620702869,CHG,297.2066166666666,0.5160506666666667,297.70807420978485,297.70807420978485
11817035,3.9286,4.0788,3.9269,50.0306,0.53006,CHG,30.50974,11817.035,2.67200000000048,2.082395162,1.592492487143058,5.736548978847506,0.4485914754937674,0.4825734809524418,CHG,297.1620833333333,0.5162553333333333,297.662454850378,297.662454850378
11819706,3.93,4.0773,3.9247,50.0376,0.5301600000000001,CHG,30.47418,11819.706,2.6710000000002765,2.083529752,1.5928858364097247,5.738094841465506,0.4487022786085971,0.4826926776999166,CHG,297.1175666666666,0.5164616666666666,297.6168311207732,297.6168311207732
11822377,3.92798,4.0816,3.9386,50.0315,0.5300800000000001,CHG,30.43466,11822.377,2.6710000000002765,2.08214449,1.5932791263208357,5.739639676370553,0.4488130650034759,0.4828118564608593,CHG,297.07305,0.5166643333333333,297.57122986581805,297.57122986581805
11825048,3.92948,4.087,3.9336,50.0317,0.53008,CHG,30.44344,11825.048,2.6710000000002765,2.08293949,1.5936724162319469,5.741185101210465,0.4489238513983547,0.4829310352218021,CHG,297.0285333333333,0.5169683333333333,297.5256501886028,297.5256501886028
11827719,3.92986,4.0706,3.9266,50.0336,0.5301,CHG,30.42036,11827.719,2.670999999998457,2.0832194260000003,1.5940657209819464,5.742730733815299,0.4490346419732211,0.4830502184793777,CHG,296.9840166666666,0.5173773333333334,297.4800923363298,297.4800923363298
11830390,3.92794,4.0792,3.9289,50.0317,0.53004,CHG,30.372300000000003,11830.39,2.6710000000002765,2.081965432,1.5944589812152798,5.744275436416218,0.4491454200081244,0.4831693882470545,CHG,296.9395,0.5177866666666666,297.43455647075865,297.43455647075865
11833061,3.92636,4.0734,3.9277,50.0349,0.5299200000000001,CHG,30.4038,11833.061,2.6710000000002765,2.0806570520000003,1.59485215241528,5.745819168089051,0.4492561729631014,0.4832885310349333,CHG,296.89498333333336,0.5181943333333333,297.38904373665076,297.38904373665076
11835732,3.92668,4.0757,3.9311,50.0347,0.52994,CHG,30.45292,11835.732,2.6710000000002765,2.080905166,1.5952453384541687,5.747363083844236,0.449366930098066,0.4834076783194451,CHG,296.85046666666665,0.5187066666666666,297.3435539705874,297.3435539705874
11838404,3.92758,4.0722,3.9182,50.0389,0.53,CHG,30.42902,11838.404,2.67200000000048,2.081618122,1.5956387162319468,5.748908106536681,0.4494777412442313,0.4835268837066505,CHG,296.8059333333333,0.519219,297.29808587575747,297.29808587575747
11841075,3.92828,4.0735,3.9264,50.0363,0.5300400000000001,CHG,30.43706,11841.075,2.6710000000002765,2.08214641,1.5960319764652802,5.75045294284608,0.4495885192791347,0.4836460534743274,CHG,296.7614166666666,0.5197326666666666,297.25264017825054,297.25264017825054
11843746,3.92882,4.0821,3.9364,50.0399,0.53006,CHG,30.49556,11843.746,2.670999999998457,2.08251126,1.596425251537502,5.751998049815327,0.4496993014940257,0.483765227738637,CHG,296.7169,0.5202473333333333,297.2072167146477,297.2072167146477
11846417,3.9306,4.0863,3.9324,50.0319,0.5301199999999999,CHG,30.48916,11846.417,2.6710000000002765,2.0836898140000004,1.5968185711263911,5.753544031791415,0.4498100962488799,0.4838844154928458,CHG,296.67238333333336,0.5206626666666667,297.16181474831996,297.16181474831996
11849088,3.93138,4.0835,3.9328,50.0381,0.5301600000000001,CHG,30.4462,11849.088,2.6710000000002765,2.0842604620000005,1.597211920393058,5.755090437231402,0.4499208993637097,0.4840036122403206,CHG,296.62786666666665,0.5210786666666667,297.1164337881809,297.1164337881809
11851759,3.93242,4.0766,3.9244,50.0331,0.5301400000000001,CHG,30.48342,11851.759,2.6710000000002765,2.084733218,1.5976052548208357,5.756637193401884,0.4500316982985517,0.4841228044911623,CHG,296.58334999999994,0.5214946666666667,297.0710738334011,297.0710738334011
11854430,3.93176,4.0768,3.9332,50.0373,0.53018,CHG,30.48908,11854.43,2.6710000000002765,2.084540442,1.5979986189263913,5.758183806657544,0.4501425055933692,0.4842420057352701,CHG,296.5388333333333,0.5218083333333333,297.0257354538681,297.0257354538681
11857101,3.93076,4.0891,3.9343,50.0315,0.5301400000000001,CHG,30.4982,11857.101,2.6710000000002765,2.08385325,1.598391953354169,5.759729909892876,0.4502533045282112,0.4843611979861119,CHG,296.49431666666663,0.522019,296.98041832606697,296.98041832606697
11859772,3.93038,4.0845,3.9377,50.0384,0.53012,CHG,30.51014,11859.772,2.6710000000002765,2.083573304,1.598785272943058,5.761275805338653,0.4503640992830655,0.4844803857403206,CHG,296.4498,0.5223286666666667,296.9351228597893,296.9351228597893
11862443,3.93032,4.0716,3.9266,50.0351,0.5301,CHG,30.5286,11862.443,2.670999999998457,2.083462874,1.5991785776930578,5.762821618863672,0.4504748898579319,0.4845995689978963,CHG,296.40528333333333,0.5226393333333333,296.88984921845383,296.88984921845383
11865114,3.93058,4.0793,3.9221,50.0386,0.5301600000000001,CHG,30.50074,11865.114,2.6710000000002765,2.083837072,1.5995719269597246,5.764367709624247,0.4505856929727617,0.4847187657453711,CHG,296.3607666666667,0.5229506666666667,296.8445974866737,296.8445974866737
11867786,3.93198,4.0908,3.9306,50.039,0.5302,CHG,30.51504,11867.786,2.67200000000048,2.084737068,1.5999654531819467,5.765915046859501,0.4506965459344537,0.4848380161157414,CHG,296.3162333333333,0.5232613333333334,296.7993471398506,296.7993471398506
11870457,3.9322399999999993,4.0868,3.9419,50.0307,0.5302,CHG,30.477480000000003,11870.457,2.6710000000002765,2.0848748679999995,1.600358832126391,5.767461907280003,0.4508073574092589,0.4849572218564821,CHG,296.2717166666667,0.5236743333333334,296.7540961426707,296.7540961426707
11873128,3.93058,4.0843,3.9444,50.0368,0.53016,CHG,30.47764,11873.128,2.6710000000002765,2.083838564,1.600752181393058,5.769007998040578,0.4509181605240887,0.4850764186039569,CHG,296.2272,0.5239866666666667,296.70884554566345,296.70884554566345
11875800,3.93072,4.0731,3.9275,50.0327,0.53014,CHG,30.47056,11875.8,2.671999999998661,2.083834146,1.6011456630819465,5.770554664384727,0.4510290009411226,0.4851956554793777,CHG,296.18266666666665,0.5242946666666667,296.66359422318334,296.66359422318334
11878471,3.92966,4.0717,3.9175,50.0388,0.53004,CHG,30.507780000000004,11878.471,2.6710000000002765,2.082878436,1.60153892331528,5.772100043393248,0.4511397789760259,0.4853148252470545,CHG,296.13814999999994,0.524604,296.6183430632924,296.6183430632924
11881142,3.92898,4.088,3.9287,50.0342,0.52996,CHG,30.49284,11881.142,2.6710000000002765,2.082203028,1.6019321241930575,5.773644921778018,0.4512505402909783,0.4854339770281993,CHG,296.0936333333333,0.5250136666666666,296.57309239116915,296.57309239116915
11883813,3.92912,4.0822,3.9287,50.0336,0.5299400000000001,CHG,30.5014,11883.813,2.6710000000002765,2.082198692,1.6023253102319466,5.775189796907139,0.451361297425943,0.4855531243127111,CHG,296.0491166666667,0.525424,296.52784236940266,296.52784236940266
11886484,3.93004,4.0812,3.9337,50.0399,0.52998,CHG,30.50982,11886.484,2.6710000000002765,2.0828429440000003,1.6027185259486134,5.776735150402268,0.4514720629208831,0.4856722805904889,CHG,296.0046,0.5259363333333333,296.48259259152,296.48259259152
11889155,3.9302800000000007,4.0729,3.9261,50.0375,0.5299800000000001,CHG,30.531960000000005,11889.155,2.6710000000002765,2.082970144,1.60311174166528,5.778280598269168,0.4515828284158233,0.4857914368682667,CHG,295.9600833333333,0.526348,296.4373425697536,296.4373425697536
11891826,3.92952,4.072,3.9229,50.0315,0.52996,CHG,30.51452,11891.826,2.670999999998457,2.082488744,1.6035049425430576,5.779825688982413,0.4516935897307756,0.4859105886494114,CHG,295.9155666666667,0.526756,296.39209246669253,296.39209246669253
11894497,3.93002,4.0785,3.9273,50.0313,0.5299600000000001,CHG,30.507780000000004,11894.497,2.6710000000002765,2.082753844,1.6038981434208353,5.781370976296097,0.4518043510457279,0.4860297404305562,CHG,295.87105,0.527063,296.34684333277517,296.34684333277517
11897168,3.93116,4.0814,3.9242,50.0383,0.5300400000000001,CHG,30.4813,11897.168,2.6710000000002765,2.0836725300000003,1.604291403654169,5.782916945194969,0.4519151290806313,0.486148910198233,CHG,295.82653333333326,0.5273723333333333,296.30159419885774,296.30159419885774
11899839,3.93264,4.0768,3.9347,50.0361,0.5301600000000001,CHG,30.4907,11899.839,2.6710000000002765,2.084928582,1.6046847529208357,5.784463846255033,0.4520259321954611,0.4862681069457077,CHG,295.78201666666666,0.5276850000000001,296.2563446584674,296.2563446584674
11902510,3.93384,4.0834,3.9366,50.0354,0.5302199999999999,CHG,30.48382,11902.51,2.6710000000002765,2.08580091,1.6050781467041686,5.786011394455661,0.452136747850254,0.4863873171830814,CHG,295.7375,0.5281,296.2111025686314,296.2111025686314
