t_ms,v_bat_v,v_bus_v,v_ads_v,vsh_mv,i_a,mode,t_c,time_s,dt_s,p_w,soc_est,v_pred,v_resid,r_used_ohm,i_mean_60s,t_rem_min_dis
7204949,3.81008,3.822,3.8022,50.6223,0.4985999999999998,DISCH,49.63978,7203.935,1.0020000000004077,1.8997063260000009,0.7167406832180352,3.810087713213061,-7.713213060700497e-06,0.06,0.49976599999999977,283.9622048662194
7205951,3.81002,3.8253,3.8002,49.2886,0.4982399999999997,DISCH,49.647540000000006,7204.937,1.001999999999498,1.8983054160000008,0.7166980927011053,3.810038419771543,-1.841977154271035e-05,0.06,0.4997603333333331,283.9485507149472
7206957,3.81036,3.8229,3.7994,49.8767,0.4978399999999998,DISCH,49.64842,7205.943,1.0060000000003129,1.896949180000001,0.7166673067760638,3.8099907486339935,0.0003692513660058,0.06,0.4997303333333331,283.9533990165243
7207963,3.81026,3.8256,3.8007,49.7561,0.4974799999999997,DISCH,49.62912,7206.949,1.0059999999994034,1.895526754000001,0.7166343954352269,3.809960755697454,0.0002992443025457,0.06,0.49970599999999976,283.95418565351423
7208971,3.810540000000001,3.8231,3.7989,49.3297,0.4988199999999998,DISCH,49.618280000000006,7207.957,1.0080000000007203,1.9007730080000005,0.7166140956711081,3.809824814966417,0.000715185033584,0.06,0.4997456666666664,283.9236043591763
7209967,3.81116,3.8196,3.8018,50.4283,0.4993399999999998,DISCH,49.63956,7208.953,0.9960000000000946,1.9030644320000007,0.7166153349655225,3.809760333760391,0.0013996662396089,0.06,0.4997686666666664,283.9110288156791
7210969,3.812,3.8233,3.7999,49.9586,0.5008199999999998,DISCH,49.64332,7209.955,1.001999999999498,1.9091243280000008,0.7166447553368854,3.809672980244605,0.0023270197553952,0.06,0.49981999999999976,283.89352478232837
7211968,3.81156,3.8212,3.7985,50.0361,0.5036999999999997,DISCH,49.62892,7210.954,0.9989999999997964,1.9198809440000009,0.7166643175908584,3.8095493394637576,0.0020106605362424,0.06,0.4999196666666664,283.8446741436258
7212964,3.81144,3.8189,3.7993,50.3663,0.5024599999999998,DISCH,49.62758,7211.95,0.9960000000000946,1.915096028000001,0.7166771018522008,3.8096569433511815,0.0017830566488186,0.06,0.5000159999999998,283.79505089184306
7213971,3.81154,3.8231,3.8011,50.8731,0.5015799999999998,DISCH,49.654340000000005,7212.957,1.0070000000005166,1.9117909100000008,0.7166903087282884,3.8097305339136,0.0018094660863998,0.06,0.5000559999999997,283.7775791675356
7214965,3.81108,3.8224,3.799,49.7479,0.5028799999999998,DISCH,49.63252,7213.951,0.9939999999996872,1.9165130980000007,0.7166914869007257,3.809675427013435,0.0014045729865648,0.06,0.5001096666666665,283.7475935071782
7215980,3.80974,3.8213,3.7985,49.5791,0.5017599999999998,DISCH,49.64748,7214.966,1.0150000000003274,1.9115748400000008,0.7166485168901243,3.809743272747761,-3.272747760796335e-06,0.06,0.5001276666666664,283.7203694208306
7216972,3.81,3.8199,3.8005,50.6911,0.5002199999999998,DISCH,49.66064,7215.958,0.9919999999992796,1.9058370080000009,0.7166139711616807,3.809765434894181,0.0002345651058188,0.06,0.500158333333333,283.6892976357744
7217981,3.81026,3.825,3.7998,49.6524,0.5013999999999997,DISCH,49.669920000000005,7216.967,1.0090000000000146,1.910463848000001,0.7165906232391016,3.8096353147668767,0.0006246852331233,0.06,0.5001783333333331,283.6687116288701
7218976,3.80994,3.8224,3.797,50.2349,0.5038199999999998,DISCH,49.66906,7217.962,0.9950000000008004,1.919527972000001,0.716563466592183,3.80945159930404,0.0004884006959602,0.06,0.5002656666666664,283.60844215157476
7219970,3.81018,3.8264,3.8029,50.2838,0.5013399999999998,DISCH,49.66047999999999,7218.956,0.9939999999996872,1.9101985400000008,0.7165407583666947,3.8095552626543374,0.0006247373456611,0.06,0.5003289999999997,283.5635554936964
7220976,3.81072,3.819,3.7987,50.7502,0.5008999999999998,DISCH,49.64456,7219.962,1.0060000000003129,1.9087920980000008,0.7165345947365646,3.8095427820990295,0.0011772179009703,0.06,0.5003706666666664,283.5375037129272
7221977,3.81088,3.8227,3.8015,49.4974,0.5013399999999997,DISCH,49.64012,7220.963,1.0009999999992942,1.9105498500000009,0.7165346545002941,3.809506333928873,0.0013736660711272,0.06,0.5003846666666665,283.52959441414725
7222974,3.81092,3.82,3.8003,49.6604,0.5005999999999998,DISCH,49.6507,7221.96,0.9970000000002984,1.9077495000000009,0.716534794646874,3.809551221530537,0.0013687784694633,0.06,0.5004109999999998,283.51472957245363
7223966,3.81152,3.8229,3.7984,50.3216,0.4988799999999997,DISCH,49.63704,7222.952,0.9920000000001892,1.9014938600000009,0.7165505626004237,3.809655250997725,0.0018647490022747,0.06,0.5004029999999998,283.52550123577186
7224960,3.81152,3.8189,3.7998,50.1568,0.4996399999999997,DISCH,49.6576,7223.946,0.9939999999996872,1.9043902200000005,0.7165667802885198,3.809635854529689,0.0018841454703109,0.06,0.5004269999999997,283.51832034867624
7225968,3.81186,3.8205,3.7977,49.9588,0.5006199999999997,DISCH,49.65952,7224.954,1.0079999999998108,1.9082930260000008,0.7165938040441483,3.8096031328470974,0.002256867152901,0.06,0.5004683333333331,283.5055961597466
7226953,3.81144,3.8226,3.8037,49.8927,0.4995399999999997,DISCH,49.66686,7225.939,0.985000000000582,1.9039662160000008,0.7166055063249744,3.809715041891853,0.0017249581081473,0.06,0.5004936666666664,283.4958755768705
7227957,3.81056,3.8229,3.8,50.1923,0.5005199999999997,DISCH,49.63682,7226.943,1.0039999999999054,1.9072569100000003,0.7165904788803189,3.809674393574943,0.000885606425057,0.06,0.5005203333333331,283.47482683348164
7228956,3.80966,3.8231,3.7995,49.7964,0.4991599999999997,DISCH,49.61846,7227.942,0.9989999999997964,1.9016270700000009,0.7165463074455317,3.809731329930168,-7.1329930167785e-05,0.06,0.5005119999999998,283.46207258610247
7229958,3.80972,3.8237,3.8005,50.4126,0.4982399999999997,DISCH,49.6148,7228.944,1.0020000000004077,1.8981506200000005,0.7165045197532953,3.809712350080039,7.649919961050244e-06,0.06,0.5004846666666665,283.46102160536225
7230951,3.81026,3.8221,3.8015,49.2376,0.4974599999999998,DISCH,49.61668,7229.937,0.9929999999994834,1.8954473140000008,0.7164804987498852,3.8096897928525433,0.0005702071474567,0.06,0.500444333333333,283.4743632874465
7231948,3.81004,3.8214,3.7981,49.4348,0.4976799999999998,DISCH,49.6124,7230.934,0.9970000000002984,1.8961758000000009,0.7164511738706151,3.80963598513529,0.0004040148647099,0.06,0.5004076666666665,283.48353128025985
7232956,3.81116,3.8211,3.7985,49.7876,0.4974799999999997,DISCH,49.63732,7231.942,1.0079999999998108,1.8959790840000008,0.7164570640130279,3.8095980474365088,0.0015619525634913,0.06,0.5003923333333331,283.4945486266701
7233947,3.81174,3.8223,3.7991,49.7983,0.4987199999999998,DISCH,49.64256,7232.933,0.9909999999999854,1.9009918200000009,0.7164833792299673,3.809534548960832,0.0022054510391682,0.06,0.5004096666666664,283.49514115607997
7234962,3.81134,3.8198,3.8003,50.3429,0.4992199999999998,DISCH,49.64564,7233.948,1.0150000000003274,1.9026986700000008,0.7164959448270986,3.8095469315329216,0.0017930684670783,0.06,0.5004013333333331,283.5048342712227
7235972,3.8104,3.8196,3.8001,50.0332,0.5005999999999997,DISCH,49.65576,7234.958,1.0099999999993088,1.9074863360000005,0.7164815516810606,3.8094853662531394,0.0009146337468606,0.06,0.5004423333333331,283.47591277486526
7236987,3.81088,3.8231,3.7983,49.5496,0.4995799999999997,DISCH,49.66076,7235.973,1.0150000000003274,1.9038379160000003,0.7164806819233627,3.809522214182371,0.0013577858176292,0.06,0.5004453333333331,283.4738693153815
7237983,3.8098,3.8203,3.7983,50.1842,0.4989799999999997,DISCH,49.6454,7236.969,0.9960000000000946,1.9010090000000008,0.7164462951332383,3.8095581798550895,0.0002418201449105,0.06,0.5004296666666664,283.46913839316994
7238988,3.8091,3.8239,3.7995,49.424,0.4989399999999998,DISCH,49.65696,7237.974,1.0050000000001091,1.9005079040000008,0.7163916989608492,3.809502266795708,-0.0004022667957079,0.06,0.5003919999999997,283.468873191914
7239983,3.80934,3.8211,3.7996,49.943,0.4988799999999997,DISCH,49.65578000000001,7238.969,0.9949999999998907,1.9003985540000008,0.7163476062267531,3.809414993460533,-7.499346053263523e-05,0.06,0.5003816666666664,283.457279675642
7240981,3.80968,3.82,3.7967,49.9052,0.4994799999999998,DISCH,49.64414000000001,7239.967,0.9979999999995924,1.9028559900000004,0.716317203005088,3.809304731028327,0.0003752689716733,0.06,0.5003533333333331,283.46129973819995
7241973,3.80928,3.8218,3.8013,49.6418,0.5005399999999998,DISCH,49.672900000000006,7240.959,0.9920000000001892,1.9066967380000008,0.7162781662050759,3.8091904036419058,8.959635809446809e-05,0.06,0.500367333333333,283.4379214242705
7242975,3.81004,3.8197,3.7982,50.658,0.5008799999999998,DISCH,49.6923,7241.961,1.0020000000004077,1.9083734240000003,0.7162647517975016,3.809103763643328,0.0009362363566718,0.06,0.5003763333333331,283.4275152686519
7243972,3.81042,3.8219,3.795,49.7178,0.5012999999999997,DISCH,49.68724,7242.958,0.9969999999993888,1.9101632000000008,0.7162646750541949,3.809056355182412,0.0013636448175886,0.06,0.5004076666666664,283.40973791514784
7244970,3.81026,3.8223,3.8017,50.4426,0.5011399999999998,DISCH,49.69068,7243.956,0.998000000000502,1.9094741760000005,0.7162593521484341,3.8090657782051536,0.0011942217948464,0.06,0.5004246666666664,283.39800407931534
7245967,3.8108,3.824,3.7968,49.8227,0.5001399999999998,DISCH,49.70488,7244.953,0.9970000000002984,1.9059355720000009,0.716269205480114,3.8091170604578064,0.0016829395421935,0.06,0.5004273333333331,283.4003925013341
7246967,3.81078,3.8215,3.8005,49.6057,0.4992199999999998,DISCH,49.66666,7245.953,1.0,1.9024206600000009,0.716276187665085,3.809188707682812,0.0015912923171876,0.06,0.5004039999999998,283.4163698885038
7247974,3.80992,3.8211,3.7989,50.3006,0.4993599999999998,DISCH,49.66456,7246.96,1.006999999999607,1.9025211180000008,0.7162562938003868,3.809191507098041,0.0007284929019588,0.06,0.5003803333333331,283.4219027509274
7248975,3.8093999999999992,3.8224,3.7991,49.4971,0.4997399999999998,DISCH,49.67888,7247.961,1.0010000000002035,1.9037081820000008,0.7162223251086243,3.8091357040592575,0.0002642959407417,0.06,0.5003606666666665,283.4196007376832
7249978,3.80938,3.8204,3.798,50.2192,0.4994199999999997,DISCH,49.68092,7248.964,1.0029999999997017,1.9024791920000008,0.716188849890105,3.809097825010767,0.0002821749892327,0.06,0.5003026666666665,283.4392093550854
7250973,3.80868,3.8222,3.8015,50.0755,0.4997599999999998,DISCH,49.6804,7249.959,0.9949999999998907,1.9034226060000008,0.7161364675397757,3.8090217859827327,-0.0003417859827328,0.06,0.5002679999999997,283.4381183143349
7251964,3.80868,3.8214,3.801,49.354,0.5006999999999998,DISCH,49.68686,7250.95,0.9909999999999854,1.9070037240000008,0.7160886132980278,3.808877664159276,-0.0001976641592764,0.06,0.5002659999999998,283.42031126042855
7252955,3.8093,3.8217,3.8,50.328,0.5002799999999997,DISCH,49.68336,7251.941,0.9909999999999854,1.9057157980000008,0.7160615813581251,3.8088226463745385,0.0004773536254614,0.06,0.5002736666666664,283.40526906721493
7253966,3.80932,3.8213,3.7974,49.9931,0.4999799999999997,DISCH,49.67612,7252.952,1.011000000000422,1.9045833480000005,0.7160352329637745,3.80879392967384,0.0005260703261598,0.06,0.5002739999999998,283.39465198436733
7254964,3.80946,3.822,3.8004,50.2576,0.5020999999999998,DISCH,49.66010000000001,7253.95,0.9979999999995924,1.9127303860000004,0.7160188241344609,3.808623148697384,0.000836851302616,0.06,0.5003273333333331,283.3579493530702
7255963,3.80964,3.8191,3.7983,50.1034,0.5000599999999997,DISCH,49.64506,7254.949,0.9989999999997964,1.9050487240000007,0.716005159379971,3.8087182393924186,0.0009217606075813,0.06,0.5003066666666665,283.36424637669086
