t_ms,v_bat_v,v_bus_v,v_ads_v,vsh_mv,i_a,mode,t_c,time_s,dt_s,p_w,soc_est,v_pred,v_resid,r_used_ohm
8566147,3.77852,3.7913,3.7692,49.5905,0.4957399999999998,DISCH,50.08178,8565.133,0.9899999999997816,1.8731630220000008,0.6984364925404247,3.7792005109832605,-0.0006805109832606071,0.06
8567132,3.77866,3.7916,3.7707,50.1086,0.4957599999999997,DISCH,50.05368,8566.118,0.985000000000582,1.8733077020000009,0.6983820811736048,3.7790924133568304,-0.00043241335683052995,0.06
8568133,3.778820000000001,3.7879,3.7696,49.5582,0.4973599999999997,DISCH,50.03074,8567.119,1.0010000000002035,1.8794337020000007,0.6983376725443452,3.778901286788723,-8.128678872187933e-05,0.06
8569136,3.77896,3.7904,3.7644,49.3529,0.4974799999999998,DISCH,50.01222,8568.122,1.0029999999987922,1.8799569000000005,0.6983000592882416,3.7788174145844766,0.00014258541552347737,0.06
8570144,3.7788,3.7909,3.7666,49.7399,0.4977199999999998,DISCH,49.99836,8569.13,1.0079999999998108,1.880783380000001,0.6982597420975042,3.778737815852804,6.218414719594278e-05,0.06
8571154,3.77908,3.7921,3.7688,49.8961,0.4983999999999998,DISCH,50.02224,8570.14,1.0100000000002185,1.8834914040000008,0.6982313003548892,3.7786273104320736,0.0004526895679264342,0.06
8572145,3.77878,3.791,3.7685,50.473,0.4985999999999998,DISCH,50.0548,8571.131,0.9909999999999854,1.8840990940000009,0.6981962429405895,3.7785676534481083,0.00021234655189150686,0.06
8573132,3.77826,3.7902,3.7693,49.8605,0.4980199999999998,DISCH,50.0759,8572.118,0.9870000000009896,1.8816491560000008,0.6981461759158395,3.778542426179373,-0.0002824261793730187,0.06
8574138,3.77832,3.7922,3.7683,49.447,0.4990999999999997,DISCH,50.08778,8573.124,1.0059999999994034,1.8857608180000007,0.698101762956956,3.7783898371541906,-6.983715419073278e-05,0.06
8575135,3.77868,3.7929,3.7668,49.5231,0.4980199999999998,DISCH,50.10696,8574.121,0.9969999999993888,1.8818596060000004,0.6980692327913427,3.778378926787242,0.00030107321275796295,0.06
8576140,3.77816,3.7905,3.768,50.4646,0.4981799999999998,DISCH,50.0964,8575.126,1.0050000000010186,1.8822043580000003,0.6980223903351287,3.7783126802817057,-0.00015268028170556391,0.06
8577144,3.77856,3.7908,3.7683,49.7132,0.4996799999999998,DISCH,50.06794,8576.13,1.003999999998996,1.888073208000001,0.6979930298475227,3.778141830454407,0.00041816954559292796,0.06
8578149,3.77878,3.7903,3.7661,49.9128,0.5016199999999997,DISCH,50.068,8577.135,1.0050000000010186,1.895511948000001,0.6979753828134814,3.777974490804334,0.0008055091956657989,0.06
8579141,3.77814,3.7895,3.7673,50.1651,0.5000799999999999,DISCH,50.04842,8578.127,0.9920000000001892,1.8893741040000005,0.6979367747789123,3.7780376544338217,0.00010234556617838564,0.06
8580156,3.77836,3.7913,3.7679,50.5628,0.5011999999999998,DISCH,50.05158,8579.142,1.014999999999418,1.893718118000001,0.6979080442414206,3.777902104743457,0.0004578952565430505,0.06
8581151,3.7789,3.7878,3.7701,49.6223,0.5016799999999998,DISCH,50.0552,8580.137,0.9950000000008004,1.8958015820000007,0.6978991016312325,3.777825190083535,0.0010748099164650249,0.06
8582148,3.77842,3.7885,3.7687,50.4733,0.5004599999999997,DISCH,50.06728,8581.134,0.9969999999993888,1.8909510960000009,0.6978736264561279,3.7778830139761115,0.0005369860238886304,0.06
8583136,3.77858,3.7898,3.7695,49.9847,0.4985799999999997,DISCH,50.067400000000006,8582.122,0.9879999999993744,1.8839274240000008,0.6978514615122858,3.7779528460243417,0.0006271539756581568,0.06
8584134,3.77912,3.7929,3.7689,49.5902,0.4986999999999998,DISCH,50.10822,8583.12,0.9980000000014116,1.8846488400000003,0.6978469037607773,3.777906718185181,0.001213281814818945,0.06
8585138,3.7791,3.7878,3.7683,49.5877,0.4981799999999998,DISCH,50.09368,8584.124,1.003999999998996,1.8826727660000009,0.6978408151726607,3.7779297075271816,0.0011702924728185238,0.06
8586132,3.77928,3.7918,3.7674,49.6961,0.4974399999999997,DISCH,50.08484,8585.118,0.9940000000005966,1.8799663700000009,0.6978396779622791,3.7779644468036646,0.0013155531963353617,0.06
8587122,3.78016,3.7908,3.7665,50.1783,0.4988199999999998,DISCH,50.09522,8586.108,0.9899999999997816,1.8856228880000008,0.6978682790622718,3.7778797779635793,0.0022802220364206427,0.06
8588118,3.77972,3.7898,3.7669,49.8606,0.4978199999999997,DISCH,50.1061,8587.104,0.9959999999991852,1.881627892000001,0.6978798180709909,3.777988764467939,0.001731235532061337,0.06
8589120,3.779760000000001,3.792,3.7685,50.4023,0.4987399999999997,DISCH,50.07256,8588.106,1.0020000000004077,1.8851245360000008,0.6978933633231146,3.7779528778705314,0.0018071221294695405,0.06
8590111,3.77952,3.7895,3.7682,48.9854,0.4983399999999998,DISCH,50.08906,8589.097,0.9909999999999854,1.883492624000001,0.6978985352512865,3.778001067743272,0.0015189322567281671,0.06
8591102,3.779640000000001,3.7907,3.7679,50.2257,0.4985199999999998,DISCH,50.09592,8590.088,0.9909999999999854,1.8842328200000007,0.6979074438720025,3.77799915245686,0.0016408475431410885,0.06
8592101,3.7789,3.7894,3.7672,49.729,0.4970799999999998,DISCH,50.0971,8591.087,0.9989999999997964,1.8784189880000008,0.6978902460744231,3.7781005311408147,0.0007994688591854704,0.06
8593100,3.7793,3.7886,3.7661,49.8462,0.4972599999999998,DISCH,50.07104,8592.086,0.9989999999997964,1.8792955320000009,0.6978865873154898,3.7780600754170335,0.0012399245829666228,0.06
8594096,3.7789,3.7877,3.7673,49.6432,0.4966799999999997,DISCH,50.08956,8593.082,0.996000000001004,1.8769042540000005,0.6978699073674834,3.778088871954322,0.0008111280456781778,0.06
8595092,3.77846,3.7892,3.7692,49.2573,0.4973599999999997,DISCH,50.06967999999999,8594.078,0.9959999999991852,1.8792536340000008,0.6978417731619848,3.778019236277138,0.00044076372286205867,0.06
8596106,3.7788,3.7894,3.7681,49.824,0.4972199999999998,DISCH,50.07114,8595.092,1.0140000000010332,1.8788939240000004,0.6978246326231605,3.7779778868449094,0.0008221131550905092,0.06
8597101,3.779760000000001,3.7927,3.7672,50.2695,0.4986599999999997,DISCH,50.0537,8596.087,0.9949999999989814,1.884818372000001,0.6978412406291453,3.7778631181190625,0.0018968818809383947,0.06
8598093,3.78012,3.7887,3.7698,49.9136,0.5012999999999999,DISCH,50.0561,8597.079,0.9920000000001892,1.8949762040000009,0.697872831360401,3.7777331687814915,0.0023868312185086893,0.06
8599094,3.7809,3.7898,3.7662,50.1695,0.5009199999999998,DISCH,50.05508,8598.08,1.0010000000002035,1.8939282540000009,0.6979257192619653,3.7778097965078086,0.003090203492191357,0.06
8600109,3.7814,3.7902,3.7666,50.584,0.5004199999999999,DISCH,50.08128000000001,8599.095,1.014999999999418,1.8922891540000009,0.6979897479300032,3.7779299722907713,0.0034700277092287735,0.06
8601101,3.77996,3.7864,3.7693,49.731,0.5015799999999998,DISCH,50.0563,8600.087,0.9920000000001892,1.8959497340000009,0.6980090362363836,3.7779721879314088,0.0019878120685912215,0.06
8602102,3.77922,3.789,3.7662,49.9469,0.5009199999999997,DISCH,50.078320000000005,8601.088,1.0010000000002035,1.8930827960000003,0.6980030040509541,3.778044460406079,0.0011755395939210267,0.06
8603087,3.77932,3.7862,3.7697,50.5111,0.4991599999999997,DISCH,50.07728,8602.073,0.985000000000582,1.886478560000001,0.6979978964123537,3.7781410814396255,0.0011789185603743313,0.06
8604084,3.778820000000001,3.7884,3.7663,49.8569,0.4990999999999997,DISCH,50.06552000000001,8603.07,0.9969999999993888,1.8860035500000003,0.697977089551183,3.7781350216181893,0.0006849783818116961,0.06
8605072,3.778140000000001,3.7909,3.7695,49.6947,0.5001999999999998,DISCH,50.04704,8604.058,0.9880000000011931,1.8898182440000009,0.6979387625940454,3.7780336678272377,0.00010633217276323492,0.06
8606069,3.77928,3.7897,3.7639,49.5825,0.4989599999999997,DISCH,50.07878,8605.055,0.9969999999993888,1.8857056980000009,0.6979349991425557,3.7780415617169156,0.0012384382830843421,0.06
8607066,3.77838,3.7912,3.7661,50.4148,0.4977599999999998,DISCH,50.06768,8606.052,0.9969999999993888,1.8807254280000003,0.6979016191655599,3.778107251268207,0.0002727487317928379,0.06
8608064,3.77714,3.7886,3.7654,49.8659,0.4990199999999998,DISCH,50.08172,8607.05,0.9979999999995924,1.884866514000001,0.6978340368553424,3.7779738872089714,-0.0008338872089712623,0.06
8609068,3.77748,3.7901,3.7675,49.3192,0.4986999999999997,DISCH,50.07588,8608.054,1.004000000000815,1.8838255920000004,0.6977796965760832,3.777876263751135,-0.00039626375113499535,0.06
8610074,3.7781,3.789,3.7694,50.2753,0.4980599999999997,DISCH,50.07712,8609.06,1.0059999999994034,1.881719562000001,0.6977461067518421,3.777820990999034,0.0002790090009656687,0.06
8611063,3.77728,3.7907,3.768,49.3984,0.4979399999999997,DISCH,50.07402,8610.049,0.989000000001397,1.8808579880000007,0.6976895266993235,3.7777715650745236,-0.0004915650745234146,0.06
8612059,3.7775,3.7881,3.7688,50.1761,0.4988799999999997,DISCH,50.078,8611.045,0.9959999999991852,1.8845166560000008,0.6976440996190587,3.7776170434826635,-0.00011704348266361464,0.06
8613063,3.77796,3.7924,3.7678,49.8909,0.4977199999999998,DISCH,50.08136,8612.049,1.004000000000815,1.8803662540000008,0.6976128695058371,3.777607968434289,0.000352031565711286,0.06
8614075,3.7774,3.7895,3.7653,49.7164,0.4991399999999998,DISCH,50.09264,8613.061,1.0119999999988067,1.8854531300000008,0.6975682502135524,3.7774681770195517,-6.817701955164068e-05,0.06
8615071,3.77776,3.7909,3.769,49.7606,0.4994799999999998,DISCH,50.09636,8614.057,0.996000000001004,1.8869193460000009,0.6975383404466985,3.7773720126603867,0.00038798733961309395,0.06
8616086,3.77818,3.7875,3.7676,50.2056,0.4994999999999997,DISCH,50.08682,8615.072,1.014999999999418,1.8872038600000007,0.6975222728462362,3.7773178504564404,0.000862149543559454,0.06
8617096,3.77862,3.79,3.7689,50.2605,0.5006799999999998,DISCH,50.07788000000001,8616.082,1.0100000000002185,1.8918821700000008,0.6975229423656891,3.7772193652278347,0.0014006347721653434,0.06
8618093,3.77842,3.788,3.7652,49.6224,0.5027599999999997,DISCH,50.05688,8617.079,0.9969999999993888,1.8996373260000008,0.6975215930931289,3.7770963744704393,0.001323625529560779,0.06
8619103,3.77864,3.7877,3.7642,50.3876,0.5034999999999997,DISCH,50.05138,8618.089,1.0100000000002185,1.902543812000001,0.697527882992183,3.7770485699731995,0.001591430026800733,0.06
8620106,3.7781,3.785,3.7645,50.779,0.5029599999999996,DISCH,50.0692,8619.092,1.0030000000006112,1.9002315860000007,0.6975164867191419,3.7770924762106524,0.001007523789347431,0.06
8621105,3.77794,3.7875,3.7676,50.5252,0.5035199999999997,DISCH,50.0747,8620.091,0.9989999999997964,1.9022673140000008,0.6975019218195131,3.7770393167579797,0.0009006832420204169,0.06
8622097,3.7778,3.7838,3.7692,50.1342,0.5036599999999998,DISCH,50.09088,8621.083,0.9920000000001892,1.9027256880000007,0.6974843525679898,3.777006142351206,0.0007938576487940274,0.06
8623085,3.77764,3.7894,3.7658,49.8911,0.5014399999999998,DISCH,50.08866,8622.071,0.9879999999993744,1.8942631640000005,0.697459019298279,3.777109475728701,0.0005305242712987379,0.06
8624071,3.77768,3.7898,3.7668,50.5078,0.4997399999999997,DISCH,50.08382,8623.057,0.9860000000007858,1.8878595940000007,0.6974333503181334,3.777167915922432,0.0005120840775680868,0.06
8625067,3.7778,3.7894,3.7648,49.5302,0.4999199999999997,DISCH,50.08124,8624.053,0.9959999999991852,1.8885999280000008,0.6974126856451762,3.7771118264592634,0.0006881735407366918,0.06
8626069,3.77822,3.7875,3.7678,49.7992,0.4990399999999997,DISCH,50.06072,8625.055,1.0020000000004077,1.885484136000001,0.6974042844188445,3.777128465753925,0.0010915342460751098,0.06
8627073,3.7783,3.7882,3.7651,50.0804,0.4981599999999997,DISCH,50.0482,8626.059,1.003999999998996,1.8821993520000009,0.6973971519802545,3.7771666736169456,0.0011333263830546336,0.06
8628075,3.77866,3.7888,3.7659,49.4243,0.4989199999999997,DISCH,50.05156,8627.061,1.0020000000004077,1.8852485840000008,0.6974029204848987,3.7771087337371916,0.0015512662628083262,0.06
8629073,3.77852,3.7897,3.7701,49.9095,0.4983399999999998,DISCH,50.061800000000005,8628.059,0.9979999999995924,1.8829877640000008,0.6974031825829478,3.7771539175719497,0.0013660824280501416,0.06
8630074,3.77812,3.7934,3.7664,49.9848,0.4969599999999998,DISCH,50.05492,8629.06,1.0010000000002035,1.8775745300000009,0.6973885270386184,3.7772371556939888,0.0008828443060111546,0.06
8631066,3.77814,3.7898,3.7687,49.304,0.4981599999999998,DISCH,50.07827999999999,8630.052,0.9920000000001892,1.8821199700000009,0.6973777467160008,3.7771402089087314,0.000999791091268687,0.06
8632058,3.77854,3.7861,3.7666,49.4351,0.4966599999999997,DISCH,50.08944,8631.044,0.9920000000001892,1.8766492300000008,0.6973772089131259,3.7772117232761087,0.0013282767238913529,0.06
8633062,3.77896,3.7858,3.7637,50.1979,0.4962399999999998,DISCH,50.09344,8632.048,1.004000000000815,1.8752718400000008,0.6973884163335766,3.7772351814487877,0.0017248185512124259,0.06
8634058,3.77894,3.7881,3.767,49.19,0.4968799999999998,DISCH,50.10012,8633.044,0.9959999999991852,1.8776798140000008,0.6973998490352193,3.7772167120257856,0.0017232879742143936,0.06
8635055,3.77858,3.7891,3.7676,49.866,0.4981799999999998,DISCH,50.100100000000005,8634.041,0.9969999999993888,1.8824099440000004,0.6974018341182097,3.777158284941829,0.0014217150581710136,0.06
8636058,3.7783,3.7866,3.7668,49.8791,0.4986799999999998,DISCH,50.0857,8635.044,1.0030000000006112,1.8841584840000007,0.6973957297603776,3.777131219138275,0.0011687808617253381,0.06
8637054,3.77762,3.7909,3.767,50.0663,0.5000999999999998,DISCH,50.06018,8636.04,0.996000000001004,1.8891869360000009,0.6973717954520285,3.7770357318372003,0.0005842681627998836,0.06
8638052,3.77716,3.7871,3.7673,50.3094,0.5003399999999998,DISCH,50.06664,8637.038,0.9979999999995924,1.8898644740000008,0.6973353177955754,3.7769796268208577,0.0001803731791421015,0.06
8639056,3.77588,3.7886,3.7652,49.9351,0.5004999999999997,DISCH,50.05898,8638.042,1.003999999998996,1.889831370000001,0.6972614199663533,3.776906279349072,-0.00102627934907229,0.06
8640060,3.77606,3.7865,3.7664,49.9657,0.4996199999999997,DISCH,50.0489,8639.046,1.004000000000815,1.8865983180000008,0.6971954585001144,3.7768310019805105,-0.0007710019805102775,0.06
8641065,3.7765,3.7892,3.7671,49.7115,0.4985399999999997,DISCH,50.05174,8640.051,1.0049999999991996,1.8827374660000007,0.6971446193286179,3.7767814500400245,-0.00028145004002455565,0.06
8642071,3.7765,3.7875,3.7664,49.7877,0.4973599999999997,DISCH,50.06376,8641.057,1.0060000000012224,1.878280370000001,0.6970943712578334,3.7767641489904475,-0.0002641489904475769,0.06
8643086,3.7768,3.7859,3.7657,49.7859,0.4970799999999998,DISCH,50.05824,8642.072,1.014999999999418,1.8773720600000008,0.6970551906338721,3.776693160706834,0.00010683929316623875,0.06
8644082,3.77742,3.7896,3.7668,49.1823,0.4966599999999997,DISCH,50.05006,8643.068,0.9959999999991852,1.876095550000001,0.6970371963808691,3.7766518260202915,0.0007681739797087417,0.06
8645079,3.7774,3.7879,3.767,49.8612,0.4984599999999998,DISCH,50.05526,8644.065,0.9970000000012078,1.8828829580000008,0.6970226879441425,3.7765122729271643,0.0008877270728357978,0.06
8646070,3.777200000000001,3.7891,3.7675,49.4249,0.4992399999999998,DISCH,50.0786,8645.056,0.9909999999999854,1.8857310700000007,0.6970044146242288,3.7764406259109125,0.0007593740890885492,0.06
8647066,3.7775,3.786,3.7661,50.595,0.5002599999999997,DISCH,50.07964,8646.052,0.9959999999991852,1.8897335740000003,0.6969979529304277,3.77634721037045,0.0011527896295500106,0.06
8648068,3.77694,3.7889,3.7666,50.2786,0.5002599999999997,DISCH,50.09536,8647.054,1.0020000000004077,1.8894549740000008,0.6969743614197098,3.776335561548518,0.0006044384514822809,0.06
8649065,3.77728,3.7878,3.77,49.8351,0.5007599999999998,DISCH,50.09214,8648.051,0.9969999999993888,1.8915117640000003,0.6969635752939242,3.776264924783096,0.0010150752169040267,0.06
8650063,3.77762,3.7886,3.7668,49.859,0.4999399999999998,DISCH,50.10906,8649.049,0.9980000000014116,1.8885857080000004,0.696962338665025,3.7762954581612957,0.0013245418387044516,0.06
8651063,3.77722,3.7882,3.7639,49.8647,0.4993799999999997,DISCH,50.08832,8650.049,1.0,1.8862691640000009,0.6969477886760355,3.7763268484776757,0.0008931515223240538,0.06
8652071,3.77662,3.7893,3.7665,50.0784,0.4995799999999997,DISCH,50.08814,8651.057,1.0079999999998108,1.8867247840000003,0.6969155860977937,3.776288992632041,0.00033100736795876884,0.06
8653066,3.77676,3.7903,3.767,50.0003,0.5024799999999997,DISCH,50.07202,8652.052,0.9949999999989814,1.8977459940000003,0.696895052585188,3.776059650972868,0.0007003490271317858,0.06
8654077,3.7769,3.792,3.7649,49.9712,0.5022399999999998,DISCH,50.08134,8653.063,1.011000000000422,1.896909304000001,0.696878858563885,3.7760372884370272,0.0008627115629726845,0.06
8655083,3.77716,3.7882,3.767,51.1163,0.5033999999999997,DISCH,50.06054,8654.069,1.0059999999994034,1.9014236820000008,0.6968737779775319,3.775939789507356,0.0012202104926437585,0.06
8656071,3.777,3.7882,3.7658,49.6511,0.5037999999999998,DISCH,50.04576,8655.057,0.9880000000011931,1.902854290000001,0.6968654737933142,3.7759082406785907,0.00109175932140948,0.06
8657068,3.77734,3.7888,3.7659,50.6704,0.5044399999999997,DISCH,50.05498,8656.054,0.9969999999993888,1.9054418940000004,0.6968688439140625,3.7758546782893734,0.0014853217106267635,0.06
8658066,3.777880000000001,3.7881,3.7657,50.1681,0.5029799999999998,DISCH,50.06166,8657.052,0.9979999999995924,1.900200888000001,0.6968860299337823,3.7759482642800437,0.001931735719957306,0.06
8659066,3.77792,3.7904,3.7657,50.1803,0.5036399999999998,DISCH,50.05092,8658.052,1.0,1.902713732000001,0.6969046144614629,3.775938237258996,0.001981762741003923,0.06
8660077,3.77768,3.7894,3.7662,50.5983,0.5012399999999998,DISCH,50.05426,8659.063,1.011000000000422,1.8935245400000007,0.6969101427614541,3.776114025115103,0.00156597488489707,0.06
8661080,3.77762,3.7884,3.7659,49.9757,0.5005399999999998,DISCH,50.0785,8660.066,1.0030000000006112,1.8908509980000008,0.6969126125633711,3.776166304368519,0.0014536956314810112,0.06
8662075,3.77774,3.7874,3.7647,49.7313,0.5005999999999997,DISCH,50.06412,8661.061,0.9949999999989814,1.8911380860000009,0.6969190675806775,3.776167565321685,0.0015724346783150267,0.06
8663081,3.77762,3.7892,3.7696,49.9714,0.5000399999999998,DISCH,50.06056,8662.067,1.0059999999994034,1.8889615620000009,0.6969200577276988,3.776211642329285,0.0014083576707153433,0.06
8664081,3.777540000000001,3.7901,3.767,50.4153,0.5001399999999998,DISCH,50.06718,8663.067,1.0,1.8892991940000008,0.6969189489857371,3.7762077836904777,0.001332216309523293,0.06
8665083,3.77782,3.7886,3.7642,50.2973,0.5005199999999997,DISCH,50.06844,8664.069,1.0020000000004077,1.8908740880000008,0.696927105897773,3.776182858435964,0.0016371415640361597,0.06
8666068,3.77796,3.7852,3.7689,50.1645,0.5013199999999998,DISCH,50.06986,8665.054,0.985000000000582,1.893965506000001,0.6969412268336089,3.7761501375034903,0.0018098624965099397,0.06
